SAP Linkage No,YHQ Sales Order No,YHQ Sales Order Item No,Item Entry Date,Order Type,Model,Qty,QIC Delivery Style,"Contractor
Corporate
ID",P/O  No.,"Customer's
P/O No.","Delivery
Customer
Id","End user
Country
Code","Estimated
FOB","YHQ
Sales
Date
(On or about
Ship date)",Remarks,Ship Point,MS Code,Production Center,"Ship Point 
(ship from 
factory)",Order No,Item No,"Start
Manufacturing
Date","Instructed
Complete
Date","Complete
Date",Actual Date,"Current
Status"
1008473438000010,2009384582,000010,2023/11/04,Y101,F9921AH,36,,L2Q00,4511471314,KD-65,C2Q00004,IN,2024/01/10,,,1022,F9921AH,YMG,5826,2009384578,000010,2023/11/08,2023/12/26,,,
1008473438000020,2009384582,000020,2023/11/04,Y101,F9920TP,90,,L2Q00,4511471314,KD-65,C2Q00004,IN,2024/01/10,,,1022,F9920TP,YMG,5826,2009384578,000020,2023/11/07,2023/12/26,,,
1008473438000030,2009384582,000030,2023/11/04,Y101,F9920LV,60,,L2Q00,4511471314,KD-65,C2Q00004,IN,2024/01/10,,,1022,F9920LV,YMG,5826,2009384578,000030,2023/11/08,2023/12/26,,,
1008473438000070,2009384582,000070,2023/11/04,Y101,F9900TM,21,,L2Q00,4511471314,KD-65,C2Q00004,IN,2024/01/10,,,1022,F9900TM,YMG,5826,2009384578,000050,2023/11/07,2023/12/26,2023/11/29,2023/11/30,Ship Out
1008473438000080,2009384582,000080,2023/11/04,Y101,F9903CZ,10,,L2Q00,4511471314,KD-65,C2Q00004,IN,2024/01/10,,,1022,F9903CZ,YMG,5826,2009384578,000060,2023/11/08,2023/12/26,,,
1008473438000090,2009384582,000090,2023/11/04,Y101,F9903BD,10,,L2Q00,4511471314,KD-65,C2Q00004,IN,2024/01/10,,,1022,F9903BD,YMG,5826,2009384578,000070,2023/11/08,2023/12/26,,,
1008473438000100,2009384582,000100,2023/11/04,Y101,F9903CM,10,,L2Q00,4511471314,KD-65,C2Q00004,IN,2024/01/10,,,1022,F9903CM,YMG,5826,2009384578,000080,2023/11/08,2023/12/26,,,
1008473438000120,2009384582,000120,2023/11/04,Y101,F9900AS,80,,L2Q00,4511471314,KD-65,C2Q00004,IN,2024/01/10,,,1022,F9900AS,YMG,5826,2009384578,000100,2023/11/08,2023/12/26,,,
1008473479000010,2009384585,000010,2023/11/04,Y101,F9921AH,36,,L2Q00,4511471315,KD-65,C2Q00004,IN,2024/01/17,,,1022,F9921AH,YMG,5826,2009384600,000010,2023/12/01,2024/01/09,,,
1008473479000020,2009384585,000020,2023/11/04,Y101,F9920TP,90,,L2Q00,4511471315,KD-65,C2Q00004,IN,2024/01/17,,,1022,F9920TP,YMG,5826,2009384600,000020,2023/12/04,2024/01/09,,,
1008473479000030,2009384585,000030,2023/11/04,Y101,F9920LV,60,,L2Q00,4511471315,KD-65,C2Q00004,IN,2024/01/17,,,1022,F9920LV,YMG,5826,2009384600,000030,2023/12/04,2024/01/09,,,
1008473479000070,2009384585,000070,2023/11/04,Y101,F9900TM,21,,L2Q00,4511471315,KD-65,C2Q00004,IN,2024/01/17,,,1022,F9900TM,YMG,5826,2009384600,000050,2023/12/04,2024/01/09,,,
1008473479000080,2009384585,000080,2023/11/04,Y101,F9903CZ,10,,L2Q00,4511471315,KD-65,C2Q00004,IN,2024/01/17,,,1022,F9903CZ,YMG,5826,2009384600,000060,2023/12/04,2024/01/09,,,
1008473479000090,2009384585,000090,2023/11/04,Y101,F9903BD,10,,L2Q00,4511471315,KD-65,C2Q00004,IN,2024/01/17,,,1022,F9903BD,YMG,5826,2009384600,000070,2023/12/04,2024/01/09,,,
1008473479000100,2009384585,000100,2023/11/04,Y101,F9903CM,10,,L2Q00,4511471315,KD-65,C2Q00004,IN,2024/01/17,,,1022,F9903CM,YMG,5826,2009384600,000080,2023/12/04,2024/01/09,,,
1008473479000120,2009384585,000120,2023/11/04,Y101,F9900AS,80,,L2Q00,4511471315,KD-65,C2Q00004,IN,2024/01/17,,,1022,F9900AS,YMG,5826,2009384600,000100,2023/12/04,2024/01/09,,,
1008473480000010,2009384590,000010,2023/11/04,Y101,F9921AH,36,,L2Q00,4511471316,KD-65,C2Q00004,IN,2024/01/24,,,1022,F9921AH,YMG,5826,2009384606,000010,2023/12/01,2024/01/16,,,
1008473480000020,2009384590,000020,2023/11/04,Y101,F9920TP,90,,L2Q00,4511471316,KD-65,C2Q00004,IN,2024/01/24,,,1022,F9920TP,YMG,5826,2009384606,000020,,2024/01/16,,,
1008473480000030,2009384590,000030,2023/11/04,Y101,F9920LV,60,,L2Q00,4511471316,KD-65,C2Q00004,IN,2024/01/24,,,1022,F9920LV,YMG,5826,2009384606,000030,,2024/01/16,,,
1008473480000070,2009384590,000070,2023/11/04,Y101,F9900TM,21,,L2Q00,4511471316,KD-65,C2Q00004,IN,2024/01/24,,,1022,F9900TM,YMG,5826,2009384606,000050,,2024/01/16,,,
1008473480000080,2009384590,000080,2023/11/04,Y101,F9903CZ,10,,L2Q00,4511471316,KD-65,C2Q00004,IN,2024/01/24,,,1022,F9903CZ,YMG,5826,2009384606,000060,,2024/01/16,,,
1008473480000090,2009384590,000090,2023/11/04,Y101,F9903BD,10,,L2Q00,4511471316,KD-65,C2Q00004,IN,2024/01/24,,,1022,F9903BD,YMG,5826,2009384606,000070,,2024/01/16,,,
1008473480000100,2009384590,000100,2023/11/04,Y101,F9903CM,10,,L2Q00,4511471316,KD-65,C2Q00004,IN,2024/01/24,,,1022,F9903CM,YMG,5826,2009384606,000080,,2024/01/16,,,
1008473480000120,2009384590,000120,2023/11/04,Y101,F9900AS,80,,L2Q00,4511471316,KD-65,C2Q00004,IN,2024/01/24,,,1022,F9900AS,YMG,5826,2009384606,000100,,2024/01/16,,,
1008473483000010,2009384583,000010,2023/11/04,Y101,F9920LV,60,,L2Q00,4511471317,KD-65,C2Q00004,IN,2024/01/31,,,1022,F9920LV,YMG,5826,2009384579,000010,,2024/01/23,,,
1008473483000030,2009384583,000030,2023/11/04,Y101,F9900TM,21,,L2Q00,4511471317,KD-65,C2Q00004,IN,2024/01/31,,,1022,F9900TM,YMG,5826,2009384579,000020,,2024/01/23,,,
1008473483000040,2009384583,000040,2023/11/04,Y101,F9903CZ,10,,L2Q00,4511471317,KD-65,C2Q00004,IN,2024/01/31,,,1022,F9903CZ,YMG,5826,2009384579,000030,,2024/01/23,,,
1008473483000050,2009384583,000050,2023/11/04,Y101,F9903BD,10,,L2Q00,4511471317,KD-65,C2Q00004,IN,2024/01/31,,,1022,F9903BD,YMG,5826,2009384579,000040,,2024/01/23,,,
1008473483000060,2009384583,000060,2023/11/04,Y101,F9903CM,10,,L2Q00,4511471317,KD-65,C2Q00004,IN,2024/01/31,,,1022,F9903CM,YMG,5826,2009384579,000050,,2024/01/23,,,
1008473483000070,2009384583,000070,2023/11/04,Y101,F9900AS,80,,L2Q00,4511471317,KD-65,C2Q00004,IN,2024/01/31,,,1022,F9900AS,YMG,5826,2009384579,000060,,2024/01/23,,,
1008473484000010,2009384588,000010,2023/11/04,Y101,F9920LV,60,,L2Q00,4511471318,KD-65,C2Q00004,IN,2024/02/07,,,1022,F9920LV,YMG,5826,2009384601,000010,,2024/01/30,,,
1008473484000030,2009384588,000030,2023/11/04,Y101,F9900TM,21,,L2Q00,4511471318,KD-65,C2Q00004,IN,2024/02/07,,,1022,F9900TM,YMG,5826,2009384601,000020,,2024/01/30,,,
1008473484000040,2009384588,000040,2023/11/04,Y101,F9903CZ,10,,L2Q00,4511471318,KD-65,C2Q00004,IN,2024/02/07,,,1022,F9903CZ,YMG,5826,2009384601,000030,,2024/01/30,,,
1008473484000050,2009384588,000050,2023/11/04,Y101,F9903BD,10,,L2Q00,4511471318,KD-65,C2Q00004,IN,2024/02/07,,,1022,F9903BD,YMG,5826,2009384601,000040,,2024/01/30,,,
1008473484000060,2009384588,000060,2023/11/04,Y101,F9903CM,10,,L2Q00,4511471318,KD-65,C2Q00004,IN,2024/02/07,,,1022,F9903CM,YMG,5826,2009384601,000050,,2024/01/30,,,
1008473484000070,2009384588,000070,2023/11/04,Y101,F9900AS,80,,L2Q00,4511471318,KD-65,C2Q00004,IN,2024/02/07,,,1022,F9900AS,YMG,5826,2009384601,000060,,2024/01/30,,,
1008473485000010,2009384591,000010,2023/11/04,Y101,F9920LV,60,,L2Q00,4511471319,KD-65,C2Q00004,IN,2024/02/14,,,1022,F9920LV,YMG,5826,2009384607,000010,,2024/02/05,,,
1008473485000030,2009384591,000030,2023/11/04,Y101,F9900TM,21,,L2Q00,4511471319,KD-65,C2Q00004,IN,2024/02/14,,,1022,F9900TM,YMG,5826,2009384607,000020,,2024/02/05,,,
1008473485000040,2009384591,000040,2023/11/04,Y101,F9903CZ,10,,L2Q00,4511471319,KD-65,C2Q00004,IN,2024/02/14,,,1022,F9903CZ,YMG,5826,2009384607,000030,,2024/02/05,,,
1008473485000050,2009384591,000050,2023/11/04,Y101,F9903BD,10,,L2Q00,4511471319,KD-65,C2Q00004,IN,2024/02/14,,,1022,F9903BD,YMG,5826,2009384607,000040,,2024/02/05,,,
1008473485000060,2009384591,000060,2023/11/04,Y101,F9903CM,10,,L2Q00,4511471319,KD-65,C2Q00004,IN,2024/02/14,,,1022,F9903CM,YMG,5826,2009384607,000050,,2024/02/05,,,
1008473485000070,2009384591,000070,2023/11/04,Y101,F9900AS,80,,L2Q00,4511471319,KD-65,C2Q00004,IN,2024/02/14,,,1022,F9900AS,YMG,5826,2009384607,000060,,2024/02/05,,,
1008473516000010,2009384593,000010,2023/11/04,Y101,F9920LV,60,,L2Q00,4511471320,KD-65,C2Q00004,IN,2024/02/21,,,1022,F9920LV,YMG,5826,2009384608,000010,,2024/02/13,,,
1008473516000030,2009384593,000030,2023/11/04,Y101,F9900TM,21,,L2Q00,4511471320,KD-65,C2Q00004,IN,2024/02/21,,,1022,F9900TM,YMG,5826,2009384608,000020,,2024/02/13,,,
1008473516000040,2009384593,000040,2023/11/04,Y101,F9903CZ,10,,L2Q00,4511471320,KD-65,C2Q00004,IN,2024/02/21,,,1022,F9903CZ,YMG,5826,2009384608,000030,,2024/02/13,,,
1008473516000050,2009384593,000050,2023/11/04,Y101,F9903BD,10,,L2Q00,4511471320,KD-65,C2Q00004,IN,2024/02/21,,,1022,F9903BD,YMG,5826,2009384608,000040,,2024/02/13,,,
1008473516000060,2009384593,000060,2023/11/04,Y101,F9903CM,10,,L2Q00,4511471320,KD-65,C2Q00004,IN,2024/02/21,,,1022,F9903CM,YMG,5826,2009384608,000050,,2024/02/13,,,
1008473516000070,2009384593,000070,2023/11/04,Y101,F9900AS,80,,L2Q00,4511471320,KD-65,C2Q00004,IN,2024/02/21,,,1022,F9900AS,YMG,5826,2009384608,000060,,2024/02/13,,,
1008473521000010,2009384589,000010,2023/11/04,Y101,F9920LV,60,,L2Q00,4511471321,KD-65,C2Q00004,IN,2024/02/28,,,1022,F9920LV,YMG,5826,2009384604,000010,,2024/02/19,,,
1008473521000030,2009384589,000030,2023/11/04,Y101,F9900TM,21,,L2Q00,4511471321,KD-65,C2Q00004,IN,2024/02/28,,,1022,F9900TM,YMG,5826,2009384604,000020,,2024/02/19,,,
1008473521000040,2009384589,000040,2023/11/04,Y101,F9903CZ,10,,L2Q00,4511471321,KD-65,C2Q00004,IN,2024/02/28,,,1022,F9903CZ,YMG,5826,2009384604,000030,,2024/02/19,,,
1008473521000050,2009384589,000050,2023/11/04,Y101,F9903BD,10,,L2Q00,4511471321,KD-65,C2Q00004,IN,2024/02/28,,,1022,F9903BD,YMG,5826,2009384604,000040,,2024/02/19,,,
1008473521000060,2009384589,000060,2023/11/04,Y101,F9903CM,10,,L2Q00,4511471321,KD-65,C2Q00004,IN,2024/02/28,,,1022,F9903CM,YMG,5826,2009384604,000050,,2024/02/19,,,
1008473521000070,2009384589,000070,2023/11/04,Y101,F9900AS,80,,L2Q00,4511471321,KD-65,C2Q00004,IN,2024/02/28,,,1022,F9900AS,YMG,5826,2009384604,000060,,2024/02/19,,,
1008473522000010,2009435905,000010,2023/11/30,Y101,F9920LV,60,,L2Q00,4511532171,4511532171,C2Q00004,IN,2024/03/06,,,1022,F9920LV,YMG,5826,2009436034,000010,,2024/02/27,,,
1008473522000020,2009435905,000020,2023/11/30,Y101,F9900TE,21,,L2Q00,4511532171,4511532171,C2Q00004,IN,2024/03/06,,,1022,F9900TE,YMG,5826,2009436033,000010,2023/11/30,2024/02/27,,,
1008473522000030,2009435905,000030,2023/11/30,Y101,F9900TM,21,,L2Q00,4511532171,4511532171,C2Q00004,IN,2024/03/06,,,1022,F9900TM,YMG,5826,2009436034,000020,,2024/02/27,,,
1008473522000040,2009435905,000040,2023/11/30,Y101,F9903CZ,10,,L2Q00,4511532171,4511532171,C2Q00004,IN,2024/03/06,,,1022,F9903CZ,YMG,5826,2009436034,000030,,2024/02/27,,,
1008473522000050,2009435905,000050,2023/11/30,Y101,F9903BD,10,,L2Q00,4511532171,4511532171,C2Q00004,IN,2024/03/06,,,1022,F9903BD,YMG,5826,2009436034,000040,,2024/02/27,,,
1008473522000060,2009435905,000060,2023/11/30,Y101,F9903CM,10,,L2Q00,4511532171,4511532171,C2Q00004,IN,2024/03/06,,,1022,F9903CM,YMG,5826,2009436034,000050,,2024/02/27,,,
1008473522000070,2009435905,000070,2023/11/30,Y101,F9900AS,80,,L2Q00,4511532171,4511532171,C2Q00004,IN,2024/03/06,,,1022,F9900AS,YMG,5826,2009436034,000060,,2024/02/27,,,
1008473523000010,2009384700,000010,2023/11/05,Y101,F9920LV,60,,L2Q00,4511471386,4511471386,C2Q00004,IN,2024/03/13,,,1022,F9920LV,YMG,5826,2009384566,000010,,2024/03/05,,,
1008473523000030,2009384700,000030,2023/11/05,Y101,F9900TM,21,,L2Q00,4511471386,4511471386,C2Q00004,IN,2024/03/13,,,1022,F9900TM,YMG,5826,2009384566,000020,,2024/03/05,,,
1008473523000040,2009384700,000040,2023/11/05,Y101,F9903CZ,10,,L2Q00,4511471386,4511471386,C2Q00004,IN,2024/03/13,,,1022,F9903CZ,YMG,5826,2009384566,000030,,2024/03/05,,,
1008473523000050,2009384700,000050,2023/11/05,Y101,F9903BD,10,,L2Q00,4511471386,4511471386,C2Q00004,IN,2024/03/13,,,1022,F9903BD,YMG,5826,2009384566,000040,,2024/03/05,,,
1008473523000060,2009384700,000060,2023/11/05,Y101,F9903CM,10,,L2Q00,4511471386,4511471386,C2Q00004,IN,2024/03/13,,,1022,F9903CM,YMG,5826,2009384566,000050,,2024/03/05,,,
1008473523000070,2009384700,000070,2023/11/05,Y101,F9900AS,80,,L2Q00,4511471386,4511471386,C2Q00004,IN,2024/03/13,,,1022,F9900AS,YMG,5826,2009384566,000060,,2024/03/05,,,
1008473524000010,2009384704,000010,2023/11/05,Y101,F9920LV,60,,L2Q00,4511471387,4511471387,C2Q00004,IN,2024/03/19,,,1022,F9920LV,YMG,5826,2009384722,000010,,2024/03/11,,,
1008473524000030,2009384704,000030,2023/11/05,Y101,F9900TM,21,,L2Q00,4511471387,4511471387,C2Q00004,IN,2024/03/19,,,1022,F9900TM,YMG,5826,2009384722,000020,,2024/03/11,,,
1008473524000040,2009384704,000040,2023/11/05,Y101,F9903CZ,10,,L2Q00,4511471387,4511471387,C2Q00004,IN,2024/03/19,,,1022,F9903CZ,YMG,5826,2009384722,000030,,2024/03/11,,,
1008473524000050,2009384704,000050,2023/11/05,Y101,F9903BD,10,,L2Q00,4511471387,4511471387,C2Q00004,IN,2024/03/19,,,1022,F9903BD,YMG,5826,2009384722,000040,,2024/03/11,,,
1008473524000060,2009384704,000060,2023/11/05,Y101,F9903CM,10,,L2Q00,4511471387,4511471387,C2Q00004,IN,2024/03/19,,,1022,F9903CM,YMG,5826,2009384722,000050,,2024/03/11,,,
1008473524000070,2009384704,000070,2023/11/05,Y101,F9900AS,80,,L2Q00,4511471387,4511471387,C2Q00004,IN,2024/03/19,,,1022,F9900AS,YMG,5826,2009384722,000060,,2024/03/11,,,
1008473525000010,2009384707,000010,2023/11/05,Y101,F9920LV,60,,L2Q00,4511471388,4511471388,C2Q00004,IN,2024/04/03,,,1022,F9920LV,YMG,5826,2009384727,000010,,2024/03/26,,,
1008473525000030,2009384707,000030,2023/11/05,Y101,F9900TM,21,,L2Q00,4511471388,4511471388,C2Q00004,IN,2024/04/03,,,1022,F9900TM,YMG,5826,2009384727,000020,,2024/03/26,,,
1008473525000040,2009384707,000040,2023/11/05,Y101,F9903CZ,10,,L2Q00,4511471388,4511471388,C2Q00004,IN,2024/04/03,,,1022,F9903CZ,YMG,5826,2009384727,000030,,2024/03/26,,,
1008473525000050,2009384707,000050,2023/11/05,Y101,F9903BD,10,,L2Q00,4511471388,4511471388,C2Q00004,IN,2024/04/03,,,1022,F9903BD,YMG,5826,2009384727,000040,,2024/03/26,,,
1008473525000060,2009384707,000060,2023/11/05,Y101,F9903CM,10,,L2Q00,4511471388,4511471388,C2Q00004,IN,2024/04/03,,,1022,F9903CM,YMG,5826,2009384727,000050,,2024/03/26,,,
1008473525000070,2009384707,000070,2023/11/05,Y101,F9900AS,80,,L2Q00,4511471388,4511471388,C2Q00004,IN,2024/04/03,,,1022,F9900AS,YMG,5826,2009384727,000060,,2024/03/26,,,
1008473531000010,2009392980,000010,2023/11/08,Y101,Y9406LB,100,,L2Q00,4511482283,4511482283,C2Q00012,IN,2023/12/12,,,1022,Y9406LB,YMG,5826,2009393074,000010,2023/11/09,2023/12/04,2023/12/04,2023/12/04,DIL
1008473531000020,2009392980,000020,2023/11/08,Y101,F9145YN,10,,L2Q00,4511482283,4511482283,C2Q00012,IN,2023/12/07,2023/12/04,,1022,F9145YN,YMG,5826,2009393073,000010,2023/11/09,2024/05/07,2023/11/28,2023/11/28,Ship Out
1008473531000050,2009397127,000010,2023/11/10,Y101,S9083PB,500,,L2Q00,4511487632,4511487632,C2Q00012,IN,2024/01/31,,,1022,S9083PB,YMG,5826,2009397321,000010,2023/11/10,2024/01/23,,,
1008473531000060,2009404949,000010,2023/11/15,Y101,S9158PB,500,,L2Q00,4511496183,4511496183,C2Q00012,IN,2023/12/28,,,1022,S9158PB,YMG,5826,2009405051,000010,2023/11/15,2023/12/20,,,
1008473536000010,2009384701,000010,2023/11/05,Y101,F9920LV,60,,L2Q00,4511471389,4511471389,C2Q00004,IN,2024/04/03,,,1022,F9920LV,YMG,5826,2009384567,000010,,2024/03/26,,,
1008473536000030,2009384701,000030,2023/11/05,Y101,F9900TM,21,,L2Q00,4511471389,4511471389,C2Q00004,IN,2024/04/03,,,1022,F9900TM,YMG,5826,2009384567,000020,,2024/03/26,,,
1008473536000040,2009384701,000040,2023/11/05,Y101,F9903CZ,10,,L2Q00,4511471389,4511471389,C2Q00004,IN,2024/04/03,,,1022,F9903CZ,YMG,5826,2009384567,000030,,2024/03/26,,,
1008473536000050,2009384701,000050,2023/11/05,Y101,F9903BD,10,,L2Q00,4511471389,4511471389,C2Q00004,IN,2024/04/03,,,1022,F9903BD,YMG,5826,2009384567,000040,,2024/03/26,,,
1008473536000060,2009384701,000060,2023/11/05,Y101,F9903CM,10,,L2Q00,4511471389,4511471389,C2Q00004,IN,2024/04/03,,,1022,F9903CM,YMG,5826,2009384567,000050,,2024/03/26,,,
1008473536000070,2009384701,000070,2023/11/05,Y101,F9900AS,80,,L2Q00,4511471389,4511471389,C2Q00004,IN,2024/04/03,,,1022,F9900AS,YMG,5826,2009384567,000060,,2024/03/26,,,
1008473545000020,2009384706,000020,2023/11/05,Y101,F9903CM,10,,L2Q00,4511471540,4511471540,C2Q00004,IN,2024/04/10,,,1022,F9903CM,YMG,5826,2009384721,000010,,2024/04/02,,,
1008473545000030,2009384706,000030,2023/11/05,Y101,F9900AS,80,,L2Q00,4511471540,4511471540,C2Q00004,IN,2024/04/10,,,1022,F9900AS,YMG,5826,2009384721,000020,,2024/04/02,,,
1008473556000020,2009384710,000020,2023/11/05,Y101,F9903CM,10,,L2Q00,4511471541,4511471541,C2Q00004,IN,2024/04/17,,,1022,F9903CM,YMG,5826,2009384725,000010,,2024/04/09,,,
1008473556000030,2009384710,000030,2023/11/05,Y101,F9900AS,80,,L2Q00,4511471541,4511471541,C2Q00004,IN,2024/04/17,,,1022,F9900AS,YMG,5826,2009384725,000020,,2024/04/09,,,
1008473558000020,2009384708,000020,2023/11/05,Y101,F9903CM,10,,L2Q00,4511471542,4511471542,C2Q00004,IN,2024/04/24,,,1022,F9903CM,YMG,5826,2009384724,000010,,2024/04/16,,,
1008473558000030,2009384708,000030,2023/11/05,Y101,F9900AS,80,,L2Q00,4511471542,4511471542,C2Q00004,IN,2024/04/24,,,1022,F9900AS,YMG,5826,2009384724,000020,,2024/04/16,,,
1008473559000020,2009384703,000020,2023/11/05,Y101,F9903CM,10,,L2Q00,4511471543,4511471543,C2Q00004,IN,2024/04/30,,,1022,F9903CM,YMG,5826,2009384568,000010,,2024/04/19,,,
1008473559000030,2009384703,000030,2023/11/05,Y101,F9900AS,80,,L2Q00,4511471543,4511471543,C2Q00004,IN,2024/04/30,,,1022,F9900AS,YMG,5826,2009384568,000020,,2024/04/19,,,
1008473562000020,2009384702,000020,2023/11/05,Y101,F9903CM,10,,L2Q00,4511471544,4511471544,C2Q00004,IN,2024/05/08,,,1022,F9903CM,YMG,5826,2009384569,000010,,2024/04/24,,,
1008473562000030,2009384702,000030,2023/11/05,Y101,F9900AS,80,,L2Q00,4511471544,4511471544,C2Q00004,IN,2024/05/08,,,1022,F9900AS,YMG,5826,2009384569,000020,,2024/04/24,,,
1008473563000020,2009384705,000020,2023/11/05,Y101,F9903CM,10,,L2Q00,4511471545,4511471545,C2Q00004,IN,2024/05/15,,,1022,F9903CM,YMG,5826,2009384720,000010,,2024/05/07,,,
1008473563000030,2009384705,000030,2023/11/05,Y101,F9900AS,80,,L2Q00,4511471545,4511471545,C2Q00004,IN,2024/05/15,,,1022,F9900AS,YMG,5826,2009384720,000020,,2024/05/07,,,
1008473564000020,2009384709,000020,2023/11/05,Y101,F9903CM,10,,L2Q00,4511471546,4511471546,C2Q00004,IN,2024/05/22,,,1022,F9903CM,YMG,5826,2009384723,000010,,2024/05/14,,,
1008473564000030,2009384709,000030,2023/11/05,Y101,F9900AS,80,,L2Q00,4511471546,4511471546,C2Q00004,IN,2024/05/22,,,1022,F9900AS,YMG,5826,2009384723,000020,,2024/05/14,,,
1008473565000020,2009384712,000020,2023/11/05,Y101,F9903CM,10,,L2Q00,4511471547,4511471547,C2Q00004,IN,2024/05/29,,,1022,F9903CM,YMG,5826,2009384726,000010,,2024/05/21,,,
1008473565000030,2009384712,000030,2023/11/05,Y101,F9900AS,80,,L2Q00,4511471547,4511471547,C2Q00004,IN,2024/05/29,,,1022,F9900AS,YMG,5826,2009384726,000020,,2024/05/21,,,
1008473616000020,2009384711,000020,2023/11/05,Y101,F9903CM,10,,L2Q00,4511471548,4511471548,C2Q00004,IN,2024/06/05,,,1022,F9903CM,YMG,5826,2009384728,000010,,2024/05/28,,,
1008473616000030,2009384711,000030,2023/11/05,Y101,F9900AS,80,,L2Q00,4511471548,4511471548,C2Q00004,IN,2024/06/05,,,1022,F9900AS,YMG,5826,2009384728,000020,,2024/05/28,,,
1008473617000020,2009384713,000020,2023/11/05,Y101,F9903CM,10,,L2Q00,4511471549,4511471549,C2Q00004,IN,2024/06/12,,,1022,F9903CM,YMG,5826,2009384731,000010,,2024/06/04,,,
1008473617000030,2009384713,000030,2023/11/05,Y101,F9900AS,80,,L2Q00,4511471549,4511471549,C2Q00004,IN,2024/06/12,,,1022,F9900AS,YMG,5826,2009384731,000020,,2024/06/04,,,
1008476692000010,2009413372,000010,2023/11/18,Y101,F9913RU,16,,L2Q00,4511505586,4511505586,C2Q00004,IN,2023/12/14,,,1022,F9913RU,YMG,5826,2009413411,000010,2023/11/20,2023/12/20,2023/12/04,2023/12/04,DIL
1008476692000020,2009413372,000020,2023/11/18,Y101,F9913VS,60,,L2Q00,4511505586,4511505586,C2Q00004,IN,2023/12/11,,,1022,F9913VS,YMG,5826,2009413411,000020,2023/11/20,2023/12/20,2023/11/29,2023/11/29,Ship Out
1008476692000030,2009413372,000030,2023/11/18,Y101,F9913VA,60,,L2Q00,4511505586,4511505586,C2Q00004,IN,2023/12/14,,,1022,F9913VA,YMG,5826,2009413406,000010,2023/11/20,2023/12/20,2023/12/04,2023/12/04,DIL
1008476692000040,2009413372,000040,2023/11/18,Y101,F9920BQ,180,,L2Q00,4511505586,4511505586,C2Q00004,IN,2024/01/11,,,1022,F9920BQ,YMG,5826,2009413411,000030,2023/11/20,2023/12/27,,,
1008476692000050,2009413372,000050,2023/11/18,Y101,F9921AH,36,,L2Q00,4511505586,4511505586,C2Q00004,IN,2024/01/11,,,1022,F9921AH,YMG,5826,2009413411,000040,2023/11/20,2023/12/27,,,
1008476692000060,2009413372,000060,2023/11/18,Y101,F9920TP,90,,L2Q00,4511505586,4511505586,C2Q00004,IN,2023/12/21,,,1022,F9920TP,YMG,5826,2009413411,000050,2023/11/20,2023/12/13,,,
1008476692000070,2009413372,000070,2023/11/18,Y101,F9921TG,90,,L2Q00,4511505586,4511505586,C2Q00004,IN,2023/12/28,,,1022,F9921TG,YMG,5826,2009413411,000060,2023/11/20,2023/12/20,,,
1008476692000080,2009413372,000080,2023/11/18,Y101,F9921VG,90,,L2Q00,4511505586,4511505586,C2Q00004,IN,2023/12/28,,,1022,F9921VG,YMG,5826,2009413411,000070,2023/11/20,2023/12/20,,,
1008476692000090,2009413372,000090,2023/11/18,Y101,F9920LU,60,,L2Q00,4511505586,4511505586,C2Q00004,IN,2024/01/11,,,1022,F9920LU,YMG,5826,2009413411,000080,2023/11/20,2023/12/27,,,
1008476692000100,2009413372,000100,2023/11/18,Y101,F9920LV,60,,L2Q00,4511505586,4511505586,C2Q00004,IN,2023/12/28,,,1022,F9920LV,YMG,5826,2009413411,000090,2023/11/20,2023/12/20,,,
1008476692000110,2009413372,000110,2023/11/18,Y101,F9300TE,400,,L2Q00,4511505586,4511505586,C2Q00004,IN,2024/01/10,,,1022,F9300TE,YMG,5826,2009413425,000010,2023/11/18,2023/12/26,,,
1008476692000120,2009413372,000120,2023/11/18,Y101,D0117XL-A,200,,L2Q00,4511505586,4511505586,C2Q00004,IN,2024/03/05,,,1022,D0117XL-A,YMG,5826,2009413418,000010,2023/11/18,2024/02/26,,,
1008476692000130,2009413372,000130,2023/11/18,Y101,F9273CZ,1000,,L2Q00,4511505586,4511505586,C2Q00004,IN,2023/12/06,2023/12/04,,1022,F9273CZ,YMG,5826,2009413418,000020,2023/11/18,2023/12/12,2023/11/22,2023/11/27,Ship Out
1008476692000140,2009413372,000140,2023/11/18,Y101,F9900AA,1000,,L2Q00,4511505586,4511505586,C2Q00004,IN,2024/02/08,,,1022,F9900AA,YMG,5826,2009413418,000030,2023/11/20,2024/01/31,,,
1008476692000150,2009413372,000150,2023/11/18,Y101,F9900BA,4000,,L2Q00,4511505586,4511505586,C2Q00004,IN,2024/01/11,,,1022,F9900BA,YMG,5826,2009413418,000040,2023/11/20,2023/12/27,,,
1008476692000160,2009413372,000160,2023/11/18,Y101,F9900TE,21,,L2Q00,4511505586,4511505586,C2Q00004,IN,2023/12/11,2023/12/04,,1022,F9900TE,YMG,5826,2009413425,000020,2023/11/20,2023/12/01,2023/11/22,2023/11/27,Ship Out
1008476692000170,2009413372,000170,2023/11/18,Y101,F9900TM,21,,L2Q00,4511505586,4511505586,C2Q00004,IN,2023/12/06,2023/12/04,,1022,F9900TM,YMG,5826,2009413411,000100,2023/11/20,2023/12/06,2023/11/22,2023/11/27,Ship Out
